8222.8,41103214973,247349894,45535579908,240503648,2.63E+11,2.63E+11,2.63E+11,88091591365,2.63E+11,93964456062,2.63E+11,2.63E+11,2.11E+11,2014313055,15301097,120507368,15063416,125158736,1017306228,2.30E+11,3.55E+11,2.50E+11,3.59E+11,10227568533,15125584694,2.64E+11,2.64E+11,11112404868,5.61E+11,802917918,643709533,2.62E+11,2.62E+11,1866629014,1.95E+12,1.33E+12,2.56E+11,2.56E+11,92554258742,1.27E+11,95606640926,467672183,2.46E+11,2.46E+11,1230906749,1623221514,694588399,3.37E+11,3.90E+11,14263831710,16469559412,12351877367,6.26E+11,1.11E+11,40304549,65351849558,327423319,294247749,372517308,1173755747,52689565,51884122,2035100079,62780273,46259029,1159611352,95668984554,33380564005,80797980,33395862912,79313016,1.18E+12,1.18E+12,1.18E+12,4.01E+11,1.18E+12,4.28E+11,1.18E+12,1.18E+12,9.63E+11,2217676312,4157815,18687960,2335991,18445152,868286478,2.30E+11,6.12E+11,6.17E+11,6.17E+11,20496878418,20517698269,1.21E+12,1.21E+12,20413559160,6.15E+11,427835786,1461687301,1.21E+12,1.21E+12,5592818790,5.76E+12,1.88E+12,1.20E+12,1.20E+12,3.96E+11,6.19E+11,4.62E+11,2422239259,1.21E+12,1.21E+12,5422580027,5605392825,3197339766,6.14E+11,6.14E+11,20564984915,20571732605,20552588681,6.17E+11,2.51E+11,14740640,2.52E+11,180415331,518972252,1391515206,5596105705,222979017,219014742,9946910786,2780858,17731278,5635442624,4.62E+11,90478269861,3.31E+11,6139338,1.25E+11,5.26E+11,6.51E+11,2.60E+11,4.41E+11,7.01E+11,3552888302,1.68E+11,3.40E+11,680489276
11767.3,4.37E+11,9149610474,4.55E+11,8398903834,2.69E+12,2.69E+12,2.69E+12,9.13E+11,2.69E+12,9.74E+11,2.69E+12,2.69E+12,2.19E+12,3533100247,505882953,2120274808,265034329,2119355496,2520304827,2.30E+11,1.31E+12,1.30E+12,1.30E+12,43409270669,43431788982,2.74E+12,2.74E+12,43059267303,1.42E+12,10105524154,2070795174,2.71E+12,2.71E+12,13475203912,1.31E+13,9.36E+12,2.68E+12,2.68E+12,1.29E+12,1.35E+12,5.28E+11,18215714316,2.72E+12,2.72E+12,20449583711,13698108125,2428302977,1.31E+12,1.31E+12,43265280686,43305512759,43180548579,1.41E+12,29080566401,55599731,28980010289,579089927,10002437804,2138882452,13508553376,176477144,481864059,702679924,75846807,16405933,13686781061,5.27E+11,3.81E+11,1.96E+12,888219480,6.39E+11,7.86E+11,1.42E+12,6.37E+11,7.71E+11,1.41E+12,217491859,50671587899,2.06E+12,13151185644,3567381012,16722896271,7.06E+11,3.82E+11,21284111325,5137960227,2.11E+12,7.45E+11,43111533006,1.49E+11,2.59E+11,3.01E+11,1.11E+12,2.10E+11,2.27E+11,3.11E+11,3.25E+11,1.66E+11,1.80E+11,4.90E+11,71187180008,2.09E+11,2.27E+11,3.10E+11,5.28E+11,10487961359,14316094604,90799836,407955748,3139486835,5.38E+11,3.25E+11,1.67E+11,1.80E+11,4.94E+11,71510264494,6.70E+11,6.70E+11,5.27E+11,1501166562,374498826,1.92E+12,7.32E+11,6.84E+11,1.41E+12,7.30E+11,5.61E+11,3.69E+11,1.89E+11,1.91E+12,7.28E+11,6.61E+11,1.42E+12,7.32E+11,5.62E+11,3.69E+11,1.89E+11,1.61E+12,1.61E+12,1.44E+12,1.44E+12,4.72E+11,9.67E+11,1.44E+12,4.72E+11,9.43E+11,1.42E+12
86035.3,1235931087,65681338,896463821,53761006,10822812292,10822812292,10822812292,4115279029,10822812288,4389711429,10826708588,10826960038,9874586582,214789,80428,920576,115070,926104,394343,2.30E+11,5838697149,5726380228,5726402964,218707652,218709547,12573700686,12573948732,221707710,5765352418,483020,3932819,12716181910,12716431718,4462198,65184233766,19160474717,12667761974,12668042516,5725235976,5744101304,2592403140,884779,12589074524,12589351364,8876990,4342674,7984376,5736237932,5736265633,217370807,217371871,220306943,5767970914,7917719,39801,7849541,509873,508501,3924118,1985057,8126571,267966,8401107,32682,59823,4336964,2594953144,1231369584,65322192,891132139,53459998,12372430936,12372430936,12372430936,4642515754,12372430932,4952088743,12376286020,12376542150,11139966010,19459,7703,82928,10363,86840,30878,2.30E+11,5725142286,5726388945,5726410821,224082548,224084369,12860392116,12860646480,224996119,5768579649,508587,3878451,12855380974,12855649946,4178947,58667597228,17176728163,12880509082,12880775730,5613336394,5738637994,2591434572,964415,12854877236,12855143688,8817083,4410565,7862120,5727285307,5727314995,225091487,225092702,223658939,5745965620,7691218,39537,8154128,465747,503771,3753877,4321805,8118875,272555,8392221,30202,52740,4264973,2591571890,1344190345,11916129784,12715,3233621166,2542888904,5776508786,3234230858,2539529010,5773758542,52719631,18153708,13750359243,9283
3611.9,26029701350,66913432,26016724400,66675095,9.28E+11,9.28E+11,9.28E+11,3.15E+11,9.28E+11,3.36E+11,9.28E+11,9.28E+11,7.55E+11,1885050607,6607575,29718376,3714795,29375744,745420022,2.30E+11,4.77E+11,4.77E+11,4.77E+11,15803753195,15805944357,9.35E+11,9.35E+11,15826820413,4.84E+11,563095957,5776682798,9.36E+11,9.36E+11,7070174235,3.58E+12,1.45E+12,9.41E+11,9.41E+11,3.24E+11,4.77E+11,2.71E+11,1964178518,9.44E+11,9.44E+11,10783188786,7113193612,8846261070,4.76E+11,4.77E+11,15866795022,15871994124,15983245413,4.83E+11,2595419225,4887385,2550961343,145185965,561843495,5777400274,7063613598,5982065512,718206569,7180543194,1169676,6635590,7097483435,6.07E+11,466341015,6.07E+11,464466807,1.25E+12,1.25E+12,1.25E+12,5.32E+11,1.25E+12,5.67E+11,1.25E+12,1.25E+12,1.28E+12,73624439848,28334914042,1.69E+11,21151864204,1.71E+11,66272071843,2.30E+11,1.43E+13,8.28E+12,8.28E+12,3.33E+11,3.33E+11,1.13E+12,1.13E+12,6.03E+11,1.50E+13,2.35E+11,4.72E+11,1.26E+12,1.26E+12,7.02E+11,1.17E+14,1.06E+14,1.24E+12,1.24E+12,1.23E+13,1.30E+13,1.05E+13,3.76E+11,1.22E+12,1.22E+12,1.48E+11,82509175999,1.09E+11,4.76E+11,4.76E+11,16253434775,16259981422,16233373533,4.80E+11,2539214100,5077553,2584160694,869421817,561147470,5787310688,7060805051,5994704350,704291204,7178727662,342469,5752984,7110795867,2.71E+11,2.53E+11,9.57E+11,111533,2.41E+11,2.38E+11,4.79E+11,2.41E+11,2.37E+11,4.79E+11,4842724411,4698325223,9.00E+11,29332,179732439
13522.2,132487,3872,141414,3308,31036968,31036968,31036968,16207362,31036964,17370411,35058088,35136886,36977146,16311,5702,48528,6049,52336,76632,2.30E+11,5459244,833745,15300808,64372,694192,28070836,28164658,228098,22384162,2943,3319,23745952,23823522,8118,2276989,81055243,22976756,23072442,9737751,3913667,1548845,8131,28765046,28820836,4576,7994,1592,804687,11369482,62280,614752,61756,24445769,159374,7805,176395,53520,2782,3288,8518,168,303,608,12546,2879,8272,9696945,133286,785183,886,251893,21803105,22054998,10978304,13444948,24423252,32,193800,403272,4611,242113,245597,126588,72742,196336,53145,848495,1100733,215888,248170,291181,326928,23892463,94323,99488,96508,100657,83939,90987,197959,51919,3021430,3140673,5257821,1548845,5920,24178,17981,1008,2888,194506,5449336,550640,1101569,1731611,326258,294297,9667022,9696945,3044,716,762848,338330,24108235,24760328,336130,219947,120414,55641,767588,339857,23215902,24148918,336622,219459,120216,56328,709607,24881605,610549,609784,223420,23914911,24138331,4446414,18317230,22763644
52.3939,1.36E+11,251276689,1.36E+11,246575876,4.98E+12,4.98E+12,4.98E+12,1.69E+12,4.98E+12,1.80E+12,4.98E+12,4.98E+12,4.06E+12,9007930734,17838075,82439280,10304909,82355904,3536393575,2.30E+11,2.52E+12,2.53E+12,2.53E+12,85535853415,85605484945,5.06E+12,5.06E+12,85682545613,2.54E+12,4554494167,4480161478,5.07E+12,5.07E+12,24459682147,2.26E+13,4.06E+12,5.09E+12,5.09E+12,1.49E+12,2.53E+12,1.86E+12,12531791080,5.10E+12,5.10E+12,25626778456,24785556131,13294409931,2.53E+12,2.53E+12,86506153312,86580231329,86805990493,2.56E+12,9.31E+11,62552808,9.29E+11,891830151,4559965944,4598290686,24560437443,5260695032,2457358956,40207762457,10238422,84009652,24668674521,1.87E+12,1.78E+12,6.52E+12,3204946,1.71E+12,8.39E+11,2.55E+12,1.71E+12,8.51E+11,2.56E+12,15043660921,2.10E+12,4.35E+12,15571681,865054819,975951847,1.16E+12,9.87E+11,6.92E+11,1.79E+11,6.44E+12,3.59E+11,6558874426,18576959686,88367746353,2.29E+11,2.35E+12,1.42E+12,1.50E+12,1.09E+12,1.13E+12,8.24E+11,4.45E+11,2.90E+11,4.22E+11,1.42E+12,1.51E+12,1.09E+12,1.86E+12,7811416076,64739014753,92990678,7320904616,30255354268,2.64E+12,1.13E+12,8.24E+11,4.45E+11,2.91E+11,4.22E+11,2.05E+12,2.05E+12,1.87E+12,77654812200,18846850177,7.05E+12,2.28E+12,2.57E+11,2.57E+12,2.29E+12,2.01E+12,1.49E+12,8.54E+11,7.05E+12,2.29E+12,2.66E+11,2.57E+12,2.30E+12,2.01E+12,1.49E+12,8.57E+11,8.10E+12,8.10E+12,6.51E+12,6.51E+12,1.82E+12,7.15E+11,2.54E+12,1.82E+12,7.26E+11,2.55E+12
1757.18,35192633,330940,37226929,319339,319755078,319755078,319755078,230523149,319755074,245989574,322871900,322988214,551021508,439023,18923,167560,20943,167528,298558,2.30E+11,126996176,127516375,127543803,8084055,8085426,305710794,305832918,7825861,181541926,192825,291984,305674964,305825460,535542,757536309,422696386,304719140,304863684,115140441,157805979,48353331,598873,306757334,306874854,1669019,567954,1113516,127494306,127517293,7781306,7783183,7813575,177868328,14598859,20334,14649587,243637,188494,305175,514116,4837,17880,42051,30196,12668,580133,48408353,36602791,280782029,349740,82140733,97939624,180080261,82178178,96861272,179039342,1689913,8065113,173792284,70738166,29689557,100421546,72473667,47425990,13066014,6869370,281258887,137757949,22498041,29535197,38530994,47620420,130188740,45200561,43660038,28246178,28963680,26048096,46396082,68104151,11858156,45119590,43599216,28203294,48353331,220733,596657,40048,122251,1454725,60825266,28889283,25657121,44861066,66765463,11545112,98125668,98130191,48408353,4314497,1024666,286847040,104113496,75083457,178915408,104268971,84486729,54999069,27680995,286609428,104088462,75624732,179356900,104267884,84453243,54790253,27756010,286371229,286377664,254855636,254841154,80521103,99342710,179863735,80523740,97592040,178115678
1151.6,132371,3795,141279,3251,25574400,25574400,25574400,16795779,25574396,18018392,29031268,29100152,38277832,8319,5724,34256,4282,33984,12271,2.30E+11,15225730,848744,14310512,65491,651644,28022296,28111682,62415,25364579,2745,3368,26094172,26197396,350303,91104615,108405847,26387898,26476986,9777783,843,10835330,2795,25460612,25561102,4495,8514,1624,785045,12984296,60812,592023,105936,33915700,256076,11586,170380,55618,2703,2799,15591,126,543,832,12270,2809,8111,10277526,133347,782048,981,251767,24112325,24364092,8992220,15342631,24334851,33,197797,407958,3799,244171,245144,125814,72243,194823,53724,848918,1059282,205064,357557,437415,505164,25026088,94651,99878,96965,100895,84903,90880,199741,52312,3060437,3152003,5315358,10835330,6144,24266,17453,817,2661,194520,5520279,3932146,2350374,4755104,2362631,297711,10171181,10277526,3218,698,766579,341418,25034649,24343760,337969,220234,119784,54698,761089,337243,23962728,25450033,338851,220323,121088,55112,708923,29164261,609866,659627,246376,25860905,26107281,8378726,14031649,22410375
51396.2,131844,3975,141297,3433,30858800,30858800,30858800,16098380,30858796,17275949,34958976,35051438,36723194,15658,4277,46424,5795,47832,79110,2.30E+11,6193120,866422,13603065,66832,724390,22826118,22917808,62409,26018785,2649,3107,26353742,26450768,8523,1428040,13670212,25869708,25966488,12325704,1139455,1116763,4774,26919078,27016130,4733,8267,1783,805641,12899943,62559,622562,113540,28563469,278548,11933,182211,61345,2951,3320,10262,150,285,523,13029,2838,8201,9498829,10190882,38289807,187803,252827,23973905,24226726,2311067,33992557,36303606,29,195126,405299,3609,248606,278134,144744,84605,225852,52988,844788,1040455,201520,241711,283887,319793,24696791,93620,100174,96698,100546,84184,91753,197863,52598,2762715,2827838,4761828,1116763,5894,24311,18889,901,2715,194535,4949552,2804590,1459719,2708405,1330189,297373,9419641,9498829,3214,748,762254,337718,24509851,24066449,335026,219062,120629,54875,762087,336805,24897907,25238415,335319,217888,120876,70781,2227215,6035189,2040036,609239,222772,23835898,24058670,1444807,23075474,24520275
20.1367,133009,3834,141446,3261,28362880,28362880,28362880,15957942,28362876,17110843,32012326,32101166,36449874,6454,4332,50504,6303,50632,18275,2.30E+11,18019025,846510,4515756,66093,226447,28154690,28208230,61852,25617804,2710,3179,26131442,26233822,8537,9902830,80646227,22168298,22257500,6859117,24529,7444558,2933,20344624,20425172,4685,8233,1745,796466,13210942,61936,602371,61923,19757029,164966,7786,172762,53378,2864,2917,8171,168,264,525,12544,2845,8429,7047549,133442,779947,894,251660,24717871,24969531,1609469,23734136,25343605,31,212082,425350,3907,249303,245817,126402,72545,194938,53333,851160,1106607,216391,249925,292267,328386,24843881,93724,99062,96219,100150,85261,91675,200200,52631,1025469,1089082,1188497,7444558,5879,23842,16741,846,2613,70779,1263924,2949410,1768187,3584929,1765899,296077,6985627,7047549,3095,717,761757,338120,24290015,24222831,337783,219523,119552,55950,764787,336967,24886362,24437248,339934,221487,120485,59637,770387,2537456,660876,609983,223270,20354637,20577907,7126022,14120671,21246693
15043.3,132096,3835,141309,3263,30799058,30799058,30799058,16107912,30799054,17281795,34935258,35014120,36720004,13161,4430,37552,4691,39768,74967,2.30E+11,6063137,842676,13289795,65475,718441,24023530,24099100,62368,25746416,2910,3205,26046328,26144202,8478,3116585,56901497,20783566,20868854,1643028,87,9823896,2833,26242814,26344488,4571,8271,1701,1225268,4544237,98082,349679,66796,23337485,165116,9133,156686,50553,2808,2896,8135,170,284,528,13287,2735,8555,9839222,133267,781628,905,475972,26883027,27358975,10336940,13737876,24074816,31,194616,403102,3482,243209,246969,126118,72009,196755,53484,854301,1125401,220684,249257,291706,327810,21114941,94053,99504,96474,100946,85057,90957,199901,53240,3227134,3337241,5577208,9823896,5731,24499,14630,933,2417,194533,5790596,3438091,2063889,4165491,2062565,295533,9716241,9839222,3101,745,760955,335642,24033808,24932498,340662,218374,118693,54913,761086,336779,31951774,23908695,339150,219737,119729,55825,709389,21973837,610317,612893,224865,22820618,23045483,9414418,13860623,23275041
38.1011,131606,4075,141293,3562,31392946,31392946,31392946,16410271,31392942,17609592,35630276,35723358,37406484,14073,4582,31656,3937,31424,72146,2.30E+11,6449203,850327,14108271,65501,729088,23976100,24065856,61226,26252052,2701,3008,26610630,26703710,8731,12836969,90884001,20294312,20344852,11205829,174,10509025,2966,27182990,27283290,4625,8399,1757,790219,7497471,59993,603301,61600,24295476,163185,8144,170821,55252,2754,3069,8077,147,253,609,14193,2788,8196,9663652,133499,786982,928,250238,24135334,24385572,5318406,13999316,19317722,33,194386,407775,3845,242366,247179,126101,72770,196691,53431,847844,1119833,220245,247941,290483,326583,24419859,113857,124268,133478,138048,84549,91375,198191,52419,3209545,3357056,5608226,10509025,5730,25544,15091,1086,2541,374869,5821532,2923763,1738937,3518553,1752467,294862,9645430,9663652,3131,713,759478,333898,25144078,24885698,338071,218921,119762,54781,759419,336341,24405229,23364275,338493,219341,119238,55810,710270,37369488,611185,611075,225064,20810725,21035783,8697967,14148211,22846178
8838.78,132275,4084,141402,3565,30501804,30501804,30501804,15986230,30501800,17140829,34595950,34658634,36430892,9972,4558,32408,4050,33752,14072,2.30E+11,18552700,871696,9713931,57187,677703,23166470,23238342,62382,25149206,2649,3256,26331098,26436906,16175,48706652,128395847,26340280,26452914,2592713,1194,10318453,2841,24069430,24163938,10704,15915,4582,796847,4266781,62155,213718,61994,24520859,171046,6978,180789,57770,3147,2626,8168,169,268,535,13761,2841,8471,9470518,133372,781281,923,253569,24449557,24703126,11396685,14186652,25583325,31,196171,399187,3524,248479,252601,126647,72702,199952,52982,843780,1077606,209903,274476,318005,354635,20098699,94568,99584,96658,100245,84502,92065,199667,52730,2922979,3041995,5049459,10318453,5774,25122,18964,966,2774,194482,5249865,2309805,3336255,8048519,1727482,297756,9424834,9470518,3146,5944,2161807,1182063,34738901,24329484,335655,219401,120441,55158,764936,339410,24355498,23950171,338426,219771,120183,55227,710665,37096213,611590,609697,226469,24129682,24356145,1743624,20808236,22551854
2.82934,131706,3777,141267,3253,30718472,30718472,30718472,16030800,30718468,17189653,34763496,34848584,36528048,6838,5792,38704,4838,39352,12524,2.30E+11,20148576,838056,15452118,64941,701134,28201822,28291326,64541,24403923,2765,2949,19809272,19886892,8320,15017088,73076416,24915412,25016790,6500079,95,7110691,3019,26342776,26445772,6941,11603,2853,783636,13291947,61278,605693,62442,24611043,159181,7191,165713,52486,2710,3063,8015,139,226,636,13903,3210,7925,8591289,133581,775576,907,254728,24202114,24456842,11006569,13445724,24452293,34,193503,397851,3715,242562,984963,645034,422757,315044,52954,848607,1111593,217658,244304,286185,321866,23084099,93881,99468,96388,100350,84447,91397,197372,52574,5246149,5479715,5798473,7110691,6039,25485,15999,1080,2801,194523,5825968,3847903,2269911,4605023,2298719,293986,8573721,8591289,3171,703,762905,337150,24120677,25025368,336591,219858,120081,55462,761116,338696,23939719,34039577,413919,266810,149588,55098,709962,31271305,610942,610993,223843,23920692,24144535,9177700,13734916,22912616
6235.12,131545,3816,141293,3283,32171842,32171842,32171842,16704845,32171838,17909148,36219062,36326612,38203408,10195,6984,42008,5251,41664,14762,2.30E+11,21099089,840223,4707647,64637,233630,28109294,28195034,63191,25791136,2851,3080,26250006,26346390,8394,7450352,84973973,26346946,26447576,5383821,2057,3140511,2696,26173784,26264550,4799,8253,1867,799387,9193855,61993,619031,62949,21871537,164692,8144,172904,55280,2800,3282,8311,167,242,596,13215,2812,8547,7400715,133083,790338,1023,253156,23605002,23858158,9510187,14210400,23720587,38,197341,409579,3884,250271,245234,127373,73205,195931,53066,848691,1105304,216373,251639,293797,329861,23266500,94562,99945,96770,100647,86398,91973,200253,53527,2661297,2760992,4628936,3140511,5925,24454,13965,1018,2935,194542,4809721,4196977,2502055,5131824,2532114,296530,7383065,7400715,3109,694,763934,339625,23004268,23995597,337100,220291,120203,55681,762305,335569,24857117,23736822,340273,220195,120298,54619,709395,29239494,610325,609557,222936,24430335,24653271,8474524,13838082,22312606
214353,132700,4227,141385,3630,29850492,29850492,29850492,16509030,29850488,17715439,33884630,33959458,37644262,5945,8792,48896,6098,50320,14425,2.30E+11,11406343,850259,4416331,58625,214627,26366708,26452762,63129,25587087,2614,3329,25863504,25964522,7969,39668170,48348799,22351720,22439240,8637838,1530,7987390,2774,19653244,19726198,4460,8103,1512,812926,4049869,63710,205134,91618,38707511,193360,8556,176951,58697,2990,2538,8595,124,286,615,14419,2771,8283,5681371,132868,778633,916,253888,23995358,24249240,9531695,15195732,24727427,31,235370,442878,3895,305922,247981,128865,74129,199174,52724,841496,1094987,213681,246868,289017,325363,24096436,93890,99624,96728,100590,84564,90883,198099,52695,806756,896120,747346,7987390,5615,26153,17961,1068,2795,237521,807988,2928007,1749849,3521588,1771875,297578,5691672,5681371,3026,709,767258,339556,22106245,24377493,335760,218060,119789,55629,760966,334756,24118277,24397084,336326,219035,121311,19611,353824,4679877,313421,610163,225396,23847951,24073347,2148237,28222344,30370563
7670.51,39391426194,2091599713,28502575177,1711261747,3.54E+11,3.54E+11,3.54E+11,1.21E+11,3.54E+11,1.29E+11,3.54E+11,3.54E+11,2.89E+11,39159604,265818,2678312,334789,2852488,11677265,2.30E+11,1.84E+11,1.83E+11,1.83E+11,6074685289,6079595806,3.58E+11,3.58E+11,6043794833,1.85E+11,16086279,122932021,3.54E+11,3.54E+11,140413533,1.78E+12,5.69E+11,3.60E+11,3.60E+11,1.81E+11,1.84E+11,82968412475,27142298,3.61E+11,3.61E+11,283629865,134745836,255664936,1.83E+11,1.83E+11,6049546606,6056589107,6106299992,1.84E+11,243395165,1324751,253735321,19683298,15664028,123330981,145690295,260429818,8079918,268729082,237763,1515686,141546031,83385296332,39385079398,2093521109,28498202130,1712755643,3.54E+11,3.54E+11,3.54E+11,1.21E+11,3.54E+11,1.29E+11,3.54E+11,3.54E+11,2.89E+11,18374326,131409,1139416,142424,1174008,6618661,2.30E+11,1.84E+11,1.83E+11,1.83E+11,6164065374,6165106010,3.63E+11,3.63E+11,6103508480,1.84E+11,15205284,121344168,3.59E+11,3.59E+11,139091463,1.98E+12,5.79E+11,3.61E+11,3.61E+11,1.77E+11,1.84E+11,82957201213,28603034,3.63E+11,3.63E+11,283651691,147468856,254561670,1.83E+11,1.83E+11,6119955504,6120977554,6132051620,1.84E+11,236622024,772452,230718412,10883617,15647701,122218218,46794530,260239001,8152051,268402065,519242,1388559,139867226,82910490301,43006131917,3.81E+11,75704,1.03E+11,80610096380,1.84E+11,1.03E+11,80422655429,1.84E+11,1686965510,579102342,4.40E+11,5575585
59897.1,134315,4122,142363,3510,27001970,27001970,27001970,17522580,27001966,18803602,30631004,30715326,39956422,7894,5283,34544,4318,35584,11451,2.30E+11,20262095,816787,15216100,62827,689682,27992424,28085800,61648,25061462,2631,2908,25963728,26049694,8123,8601539,9513018,26434688,26535616,10856487,1296,1789234,2870,25935254,26020446,4766,8306,1829,814896,4388488,63833,220052,63094,24242518,163120,9220,275049,80823,6123,7560,15505,142,587,884,11703,4476,8176,9706210,111542,631545,220,254589,22254559,22509142,8411548,13870602,22282150,30,198513,406233,3672,244018,251563,125594,71992,198456,54292,862182,1146420,225448,248740,291448,327516,24286662,95986,101522,98133,101842,85013,91924,198840,53174,3184319,3290277,5540635,1789234,9406,36747,16466,1031,2560,195337,5755603,5564425,3319553,6793919,3371226,297912,9596508,9706210,3084,718,764690,338675,24023162,23959446,338055,220099,119584,55407,763762,338400,23893805,24414871,338084,219805,119360,54861,709383,26527357,610333,610555,223526,24220647,24444167,1941189,20769592,22710781
72.6893,315035,7131,320313,5852,30526578,30526578,30526578,16299437,30526574,17480635,34654998,34729158,37153096,16290,7448,86312,10570,85256,32483,2.30E+11,18526973,834031,15232645,63716,690431,26117832,26194206,63144,23186191,2930,3496,20407040,20476972,8374,9238788,24598007,21360872,21443399,4820675,12655,8763116,2963,20371746,20448116,4733,8476,1817,794651,12549454,61125,621594,60735,24388347,164033,7399,176140,58986,2786,3055,8054,124,247,487,14134,2867,7965,9837738,133266,781946,1033,253611,23677863,23931474,9537964,13950966,23488930,32,195999,405733,3953,248816,250889,125926,71968,197673,51672,841043,1073716,208186,253989,296953,332532,24152927,94599,100065,96907,100112,85088,91591,198592,52441,2890615,2976242,5017089,8763116,5945,25494,16673,1409,2697,194465,5209130,5528492,3276595,6651192,3334941,294718,9726542,9837738,3101,729,762022,336654,24150405,24602656,335952,219723,120641,55009,770871,342804,24016838,24154607,337529,218498,120036,55436,709546,37050447,610493,610036,223058,24431906,24654964,8512476,13501008,22013484
39971.8,1.12E+11,993993095,1.08E+11,954242756,6.93E+11,6.93E+11,6.93E+11,2.35E+11,6.93E+11,2.51E+11,6.93E+11,6.93E+11,5.64E+11,4812226507,9443834,39901312,4987655,40188016,1437024091,2.30E+11,3.49E+11,3.48E+11,3.48E+11,11848916591,11850955654,7.01E+11,7.01E+11,11857267961,3.51E+11,431573505,527775671,7.00E+11,7.00E+11,1026178339,2.93E+12,1.14E+12,6.99E+11,6.99E+11,2.06E+11,3.50E+11,2.36E+11,3275155253,7.01E+11,7.01E+11,7565181690,1076302977,4395923609,3.48E+11,3.49E+11,11765349402,11780123338,11844447019,3.51E+11,2126952474,3212961,2043102561,105373521,429494742,529239665,1009801817,636193453,372379628,1019337233,3181939,3656714,1071785650,2.36E+11,2.23E+11,8.47E+11,4200406,2.35E+11,1.14E+11,3.50E+11,2.35E+11,1.15E+11,3.50E+11,547698205,4206754821,7.32E+11,12249980,287337124,271876426,2.19E+11,1.36E+11,1697832015,332099980,7.36E+11,1.20E+11,6880291383,18140566672,30469798396,64633426803,2.86E+11,1.31E+11,1.37E+11,1.44E+11,1.49E+11,83655126620,1.43E+11,1.77E+11,42883995183,1.32E+11,1.37E+11,1.44E+11,2.36E+11,811462074,2047484610,5733430,1786918057,9178956279,3.13E+11,1.49E+11,83689369977,1.43E+11,1.78E+11,42855184552,2.84E+11,2.84E+11,2.36E+11,1.33E+11,31227927572,9.90E+11,3.04E+11,46308795431,3.52E+11,3.04E+11,2.64E+11,2.02E+11,1.25E+11,9.89E+11,3.04E+11,47265792051,3.50E+11,3.04E+11,2.64E+11,2.02E+11,1.26E+11,1.01E+12,1.01E+12,7.84E+11,7.84E+11,2.31E+11,1.20E+11,3.51E+11,2.31E+11,1.21E+11,3.52E+11
84373.5,59699524385,386027130,62677929291,374369492,7.24E+11,7.24E+11,7.24E+11,2.46E+11,7.24E+11,2.62E+11,7.24E+11,7.24E+11,5.90E+11,3099966724,20087831,94627088,11828386,95228232,1323982922,2.30E+11,1.52E+12,4.66E+11,7.45E+11,16375350730,29349786817,7.42E+11,7.42E+11,50986099986,1.60E+12,23028411757,10602090007,7.13E+11,7.13E+11,31437433977,6.82E+12,3.89E+12,8.04E+11,8.04E+11,9.26E+11,7.81E+11,4.74E+11,25322344189,7.25E+11,7.25E+11,25960918418,32499236975,1304044120,5.86E+11,1.31E+12,23431813173,56698258173,20958896204,1.17E+12,67963149092,86095894,3.28E+11,1632051283,22967146288,10543452746,28456707743,10556006,30236775,301088961,112786297,116428253,31467758513,3.89E+11,35217378717,195977806,35171035430,194949627,6.99E+11,6.99E+11,6.99E+11,2.37E+11,6.99E+11,2.53E+11,6.99E+11,6.99E+11,5.70E+11,3112310864,3558274,15766328,1970790,15559808,1301848330,2.30E+11,3.61E+11,3.55E+11,3.55E+11,11878346811,11879831295,7.04E+11,7.04E+11,11862486013,3.60E+11,19126180533,8374529571,7.02E+11,7.02E+11,27501959318,4.14E+12,2.09E+12,7.02E+11,7.02E+11,3.53E+11,3.59E+11,66417176542,22457805895,7.01E+11,7.01E+11,22780438798,27515760416,344393725,3.55E+11,3.55E+11,11889957592,11897263270,11844272565,3.60E+11,116284178,297994,115998515,10648089,19125512217,8373907269,27503954931,8071283,20756841,33747810,1011239,1038936,27515514981,66357545393,95461375872,6.42E+11,7341362533,5.70E+11,1.36E+12,1.93E+12,4.21E+11,7.92E+11,1.21E+12,3722424574,3.04E+11,8.82E+11,6757426315
